16884405,"Guest Room in High Ceiling Duplex, Williamsburg! 2",Williamsburg,Private room,55,11,0.38
16884587,"Beautiful 2 Bedroom Apartment Woodside, Queens, NY",Woodside,Entire home/apt,106,93,3.13
16885058,Charming Apartment,Bushwick,Entire home/apt,68,0,0
16892151,1 Bedroom in Beautiful/Spacious Bushwick Apt,Williamsburg,Private room,60,0,0
16892955,"Huge Comfy Studio with Private Bath, Near Metro",Kingsbridge,Entire home/apt,84,114,4
16893030,Large Studio one block from Times Square,Theater District,Private room,195,9,0.31
16893907,Newly renovated modern Apt in heart of Astoria NY,Astoria,Entire home/apt,175,12,0.47
16893993,Sunny room in a shared appartement in Bushwick,Bushwick,Private room,53,1,0.04
16895217,"Sunny, Beautiful, Comforting Greenpoint Apartment",Greenpoint,Private room,55,6,0.28
16896105,Peaceful room in hip BK area 15 min to Manhattan,Bedford-Stuyvesant,Private room,47,10,0.35
16897115,Perfectly Central Upper West Side location,Upper West Side,Private room,53,39,1.39
16897571,Cosy LES/Chinatown private room,Lower East Side,Private room,110,0,0
16897611,"1 Bedroom in nice, clean LES apartment",Lower East Side,Private room,95,3,0.13
16898313,Large 2 bdrm loft with outdoor space + trains,Boerum Hill,Entire home/apt,148,23,0.78
16899058,The ❤️ of SoHo: Adorable 2 br // event space,SoHo,Entire home/apt,459,61,2.04
16905585,Bright and Spacious East Village Loft,East Village,Entire home/apt,350,85,2.87
16912472,Private East Village Bedroom &Roof Deck(manhattan),East Village,Private room,90,200,6.79
16914299,Friendly and well located place to get away,Park Slope,Entire home/apt,120,5,0.18
16914748,Beautiful Garden Apartment in Bed Stuy Brownstone,Bedford-Stuyvesant,Entire home/apt,91,26,0.97
16916191,Bedstuy Brownstone,Bedford-Stuyvesant,Entire home/apt,170,5,0.5
16916234,one-bedroom available in Murray Hill NYC,Kips Bay,Private room,73,0,0
16916510,Cozy Room near Columbia University,Morningside Heights,Private room,60,7,0.27
16916708,"Cozy 1br apartment, 25 min away from Manhattan",Ditmars Steinway,Entire home/apt,90,14,0.49
16916926,Clean! Quiet! Near train and park!,Windsor Terrace,Private room,70,0,0
16917171,West Village - 1 Bedroom,West Village,Entire home/apt,135,1,0.03
16917225,Glamorous Queen  room in the centre of EVERYTHING!,Chinatown,Private room,91,49,1.86
16918104,Cozy Private Room,Washington Heights,Private room,52,16,0.59
16923912,Charming 5 Bedroom House in Forest Hills NY,Forest Hills,Entire home/apt,400,9,0.37
16925647,Charming Park Slope Apt (fits up to 6 ppl)!,Windsor Terrace,Entire home/apt,239,0,0
16927533,Studio with amazing view,Financial District,Entire home/apt,12,0,0
16928488,Private apartment in new Brooklyn building!,Bedford-Stuyvesant,Entire home/apt,150,33,1.21
16929145,UES(mini loft)Clean flex room (Female Only),Upper East Side,Private room,65,133,4.52
16929407,Luxury Loft in Williamsburg,Williamsburg,Entire home/apt,220,8,0.3
16930274,"Great 1 BR- Q train, Museum Mile and Central Park!",Upper East Side,Entire home/apt,110,22,1.27
16930662,Cozy yellow room,Astoria,Private room,44,14,0.5
16930707,Private room in a 3BR in Park Slope,Park Slope,Private room,75,0,0
16931894,QUIET SUNNY PRIVATE ROOM M&L TRAIN,Bushwick,Private room,65,9,0.35
16932674,Cozy bedroom in Bushwick Brooklyn!,Bushwick,Private room,40,34,1.16
16933257,Bay Ridge Apt,Bay Ridge,Entire home/apt,175,35,1.17
16933481,Entire 3rd Floor of Brooklyn brownstone,South Slope,Entire home/apt,77,4,0.14
16936036,Budget Friendly Place WIFi AC Parking Comfy Bed,Greenpoint,Private room,59,155,5.2
16937801,High End Hand Crafted Manhattan Two Bedroom Beauty,Harlem,Private room,85,8,0.29
16943101,*New 4 bedrooms 2 Bath Home 15 mins to manhattan!,Bushwick,Entire home/apt,240,84,2.95
16943178,Ladies Only: Spacious Shared Apt,Kips Bay,Shared room,49,11,0.39
16944182,"Newly renovated, large room. Right by trains!",Crown Heights,Private room,49,13,0.44
16944820,Large *COZY* Private Bedroom near Yankee Stadium,Concourse Village,Private room,45,46,1.55
16945093,Cute studio close to Penn Station and Times Square,Chelsea,Entire home/apt,150,0,0
16945495,"Queen size bed, private bathroom, great location",Flatbush,Private room,80,25,0.95
16947113,Room in the Heart of Williamsburg,Williamsburg,Private room,99,7,0.24
16954154,Cozy with a private bathroom bklyn,Kensington,Private room,45,41,1.41
16954330,The Cozy Cole room at Harlem Townhouse,Harlem,Private room,59,66,2.24
16959759,Cute little room in a 3BR apt with shared bath.,Crown Heights,Private room,82,21,0.78
16960374,Beautiful 1br in Manhattan!,Harlem,Entire home/apt,110,5,0.17
16960725,Private Room Near Columbus Circle.,Hell's Kitchen,Private room,95,2,0.07
16960760,Large private room w huge loft in Williamsburg,Williamsburg,Private room,58,3,0.11
16960859,Private Room In Clean Quiet Apt,Harlem,Private room,69,70,2.38
16961126,Classic Room in Vintage Loft,Williamsburg,Private room,50,9,0.31
16962435,Artist Loft Bedroom,Bushwick,Private room,60,18,0.77
16963544,"East Village, Cozy Room w/ Private Entrance & Bath",Stuyvesant Town,Private room,73,1,0.03
16964141,Staten island home not far from ferry to manhattan,Randall Manor,Private room,100,0,0
16965072,Large Bright Home on 2 floors perfect for families,Bedford-Stuyvesant,Entire home/apt,139,13,0.48
16965094,*THE ROOM IS PRIVATE. HUNGRY FOR A KITCHEN ?*,Elmhurst,Private room,55,69,2.44
16965291,"basic room, prime location, 30 day minimum",Upper West Side,Private room,48,5,0.18
16965705,Bright sunny manhattan getaway,Washington Heights,Private room,63,0,0
16965968,Cute Room in Lower East Side!,Lower East Side,Private room,97,121,4.11
16965972,Charming Bedroom in hip Lower East Side!,Lower East Side,Private room,99,125,4.31
16969156,Cozy Manhattan Studio,Midtown,Entire home/apt,175,8,0.28
16970733,Gramercy / East Village Studio,Gramercy,Entire home/apt,159,33,1.21
16971247,"Charming, Light drenched Upper East Side studio",Upper East Side,Entire home/apt,153,4,0.14
16972627,Strawberry Fields Forever!,Upper West Side,Entire home/apt,243,41,1.39
16973662,1st Floor in New (2flr) Williamsburg Apartment,Williamsburg,Private room,98,14,0.56
16974219,Big Room with Queen Bed&Comfy Couch,Elmhurst,Private room,60,43,1.5
16975094,Entire beautiful apartment-Astoria,Ditmars Steinway,Entire home/apt,100,2,0.07
16975918,"Large 1-bedroom, great neighborhood 20min/Midtown",Sunnyside,Entire home/apt,80,2,0.09
16976026,Cheap Family home with desk 10 mn to JFK+Mall,Rosedale,Private room,45,70,2.38
16976215,Awesome Chelsea Manhattan Pad,Chelsea,Private room,125,1,0.03
16976267,Large Room in Queens,Rego Park,Private room,30,74,2.53
16981845,Smart Studio,East Village,Entire home/apt,140,0,0
16983203,Cozy Private Studio Close to JFK w kitchen & bath,Jamaica,Private room,47,29,1.02
16984336,One bedroom apt in a luxury Building,Williamsburg,Entire home/apt,99,16,0.54
16987293,"New, Luxury and Sunny Apartment",Clinton Hill,Entire home/apt,150,1,0.04
16987408,"private, large, sunny, calm big room",Washington Heights,Private room,45,4,0.15
16987479,Sunny LEGO’s Home,Clinton Hill,Entire home/apt,150,5,0.19
16991994,Spectacular one bedroom Close to Park,Upper East Side,Entire home/apt,140,4,0.23
16992922,90 Washington St. 1 BR furnished,Financial District,Entire home/apt,200,1,0.04
16994272,Luxury 2-bedroom apartment in Harlem,Harlem,Entire home/apt,400,8,0.74
16995743,Cozy private on Bedford Avenue,Williamsburg,Private room,35,2,0.07
16996170,2 Bed 2 Bath Close to Park pool In Building,Upper East Side,Entire home/apt,240,5,0.34
16996664,2 Bed 1 Bath Close to Park,Upper East Side,Entire home/apt,189,7,0.26
16996954,2 Bed 2 Bath Close To Park Pool in building,Upper East Side,Entire home/apt,225,10,0.48
16999426,Beautiful Large Private Apt in Amazing Neighbrhood,Ditmars Steinway,Entire home/apt,175,6,0.21
16999617,"Spacious, Sunny Room right by the Subway",Prospect Heights,Private room,50,0,0
17000278,The Most Amazing Duplex Apt w/ Outdoor Space in BK,Sunset Park,Entire home/apt,185,2,0.07
17000577,Charming Brooklyn Heights Abode,Brooklyn Heights,Entire home/apt,107,12,0.42
17005665,Nice Room in Manhattan,East Harlem,Private room,85,18,0.68
17006745,Wonderful 1BR in ideal Williamsburg location,Williamsburg,Private room,57,31,1.05
17006956,Beautiful Bright Apartment. 30 Mins to Manhattan.,Sunset Park,Entire home/apt,195,59,2.03
17007971,Charming Ground Floor,Rego Park,Entire home/apt,40,101,3.47
17008022,1 Bedroom near Columbia University,Morningside Heights,Private room,100,32,1.2
17009057,Beauty Brooklyn 2BR close to trains 30+ days only,Bedford-Stuyvesant,Entire home/apt,300,67,2.43
17009742,Charming Light-Filled Apartment in Boerum Hill,Boerum Hill,Entire home/apt,150,19,0.65
17010314,Williamsburg stylish home!,Williamsburg,Entire home/apt,155,53,1.97
17013137,Cozy private bedroom in Bedford Stuyvesant,Bedford-Stuyvesant,Private room,45,22,0.83
17013623,"Cute one bedroom apt. in Greenpoint, Brooklyn.",Greenpoint,Private room,59,64,2.24
17013882,"Big bedroom in Astoria, 20 min from Central Park",Astoria,Private room,65,23,0.81
17014341,Spacious Studio in E Flatbush,East Flatbush,Entire home/apt,91,117,3.99
17014809,Victorian Sanctuary in a Historic Brownstone,Harlem,Private room,118,95,3.93
17020317,Brooklyn Brownstone parlor living with full A/C,Prospect Heights,Entire home/apt,199,4,0.15
17023406,Comfortable Space in Heart of Astoria,Astoria,Shared room,34,3,0.1
17023591,Warm and Cozy.,Fresh Meadows,Private room,40,18,0.61
17025412,Nolita Bohemian Charmer,Nolita,Private room,100,2,0.09
17025831,Large 2Br on W71st & Columbus Feb 19-28,Upper West Side,Entire home/apt,200,0,0
17026213,Cozy Bed-Stuy Getaway!,Bedford-Stuyvesant,Private room,51,24,0.83
17026435,"Artist room in the heart of Bushwick, Brooklyn NY",Bushwick,Private room,30,1,0.03
17027226,"Modern,Elegant,Private,with parking spot,safe area",Fort Hamilton,Entire home/apt,87,116,3.99
17029482,Very Spacious One Bedroom Apt in Private Townhouse,West Village,Entire home/apt,215,28,1
17029902,Midsize room in Queens.,Rego Park,Private room,30,59,2.01
17030043,Cozy private room in Bedstuy,Bedford-Stuyvesant,Private room,900,1,0.03
17031720,Large private BR in East Harlem near Central Park,East Harlem,Private room,80,0,0
17037199,Cozy East Village Room w/Bonus Cats,East Village,Private room,71,76,2.59
17040990,Luxury building in Fort Greene.,Clinton Hill,Entire home/apt,126,0,0
17041225,"Funky 3 Bedroom Duplex in hip Greenpoint, Brooklyn",Greenpoint,Entire home/apt,200,35,1.19
17042235,"Classic Brownstone in Williamsburg, BK W/ Backyard",Williamsburg,Entire home/apt,225,15,0.55
17043121,Perfect 1 Bedroom in Heart of Lower East Side,Lower East Side,Entire home/apt,250,67,3.35
17043468,UES oasis,Upper East Side,Private room,100,0,0
17044038,Big exposed brick room in The East Village,East Village,Private room,80,0,0
17044854,Beautiful Private Bedroom in Bronx Apartment,Fordham,Private room,34,7,0.79
17045488,Huge Room in Home with Backyard Near Metro,Fordham,Private room,79,98,3.45
17045788,Cute RM in Private Home with Backyard/Near Metro,Fordham,Private room,60,77,2.7
17045905,Private Clean Spacious Sunny E Village Studio Apt,East Village,Entire home/apt,115,4,0.27
17045913,Live Like a Local In GREENPOINT,Greenpoint,Entire home/apt,20,17,0.58
17046103,Down town east village.,East Village,Private room,70,0,0
17046562,Spacious vintage  3 Bed Room home in Brooklyn,East Flatbush,Entire home/apt,165,55,1.95
17070038,CHILLIN ON 5TH,Harlem,Private room,46,25,0.97
17070798,"Artsy One Bedroom Apartment in Sunnyside, LIC",Sunnyside,Entire home/apt,85,2,1.05
17071462,Large comfortable room near Penn Station,Chelsea,Private room,99,136,4.62
17072328,Apartment Near Trendy Restaurants & Prospect Park,Crown Heights,Entire home/apt,206,42,1.46
17072544,Light and Airy LES Studio-like Private Bedroom,Chinatown,Private room,65,2,0.07
17073231,RE - Budget Friendly room in the Greenpoint Area!,Greenpoint,Private room,55,62,2.11
17073870,South Beach Apartment Express to Manhattan,Arrochar,Entire home/apt,60,25,0.91
17073983,Mags,Jamaica,Entire home/apt,127,52,1.99
17074757,Ready!,Astoria,Private room,50,1,1
17075535,"Lovely, private studio apartment near Manhattan.",St. George,Entire home/apt,120,116,4
17076329,"Discount at Manhattan Club NYC,  June 16-19, 2019",Midtown,Entire home/apt,275,0,0
17076571,Middle of center of New York City!,Upper West Side,Entire home/apt,165,152,5.32
17076735,Summer Special-Near Bronx Zoo/Botanic Garden/Metro,Pelham Gardens,Entire home/apt,119,75,2.74
17078010,Bushwick apartment (bedroom) right off L train!,Bushwick,Private room,150,3,0.1
17078612,COZI AND GLAM IN MANHATTAN,East Harlem,Private room,65,186,6.38
17079313,YOUR DREAM SUITE IN MANHATTAN,East Harlem,Private room,103,149,5.06
17080093,Williamsburg Sunny Spacious Bedroom Great Location,Williamsburg,Private room,65,7,0.24
17084539,Amazing apartment in Manhattan,Theater District,Private room,300,0,0
17085792,Bedroom for 1 or 2 ideal location,Park Slope,Private room,60,0,0
17088382,"A Prime location private room furnished 3br,2b ap",Upper East Side,Private room,80,3,0.15
17093180,Studio in Manhattan (UES),Upper East Side,Entire home/apt,160,68,2.33
17094226,1 Bedroom 3 People - The Heart of Jackson Heights,East Elmhurst,Private room,75,69,2.45
17095035,Large NYC FLAWLESS Room  Close to public transport,Pelham Gardens,Private room,35,16,0.61
17095296,RF - Budget Friendly room in the Greenpoint Area!,Greenpoint,Private room,55,111,3.77
17095350,Adorable West Village One Bedroom,Greenwich Village,Entire home/apt,175,0,0
17095846,Amazing brownstone with private room!,Bedford-Stuyvesant,Private room,55,14,0.54
17095925,Comfy Bedroom in Bushwick (3mins from Train),Bushwick,Private room,46,63,2.32
17095971,Charming Cozy Designer Home- Private House,Forest Hills,Entire home/apt,95,153,5.31
17097239,Coney Island Pvt 1 Br Apt. * Wi-Fi,Coney Island,Entire home/apt,115,63,2.23
17097495,The Chester Himes Room at Harlem Townhouse,Harlem,Private room,75,48,1.64
17097898,Private room 5 mins to Manhattan 2 blocks to train,Astoria,Private room,47,39,1.5
17104272,Private delightful & calming  Brownstone Room,Bedford-Stuyvesant,Private room,70,5,0.27
17105446,"15 Minutes to Manhattan, Heart of Astoria",Ditmars Steinway,Private room,70,5,4.69
17106473,Contemporary 3BR w Nursery in Brownstone Brooklyn,Carroll Gardens,Entire home/apt,100,4,0.14
17106644,Urban Elegance in Crown Heights,Crown Heights,Entire home/apt,135,17,0.68
17106705,Above Season Beach Loft,Rockaway Beach,Entire home/apt,145,42,1.63
17107385,...Su Casa,Sunnyside,Entire home/apt,75,0,0
17107656,Colorful 1 Bedroom in the Heart of the E. Village,East Village,Entire home/apt,125,2,0.08
17108224,Stunning Brand New 2bed/2bath House Best Loacation,Chelsea,Entire home/apt,600,86,3.04
17108306,Large apartment in Upper East with doorman!,Upper East Side,Private room,89,7,0.26
17108395,10mins to Manhattan Times Square,Astoria,Entire home/apt,125,14,0.48
17108995,@ AMAZING ROOM @ TIMES SQUARE @ BEST LOCATION @,Hell's Kitchen,Private room,135,126,4.42
17109623,Sunny Renovated Private Room in the East Village,East Village,Private room,125,95,3.28
17111449,Spacious Private Room - Harlem/Manhattan Townhouse,East Harlem,Private room,70,89,3.28
17112036,Beautiful Private Room - Harlem/Manhattan Townhome,Harlem,Private room,65,71,2.63
17116411,3-BDRM/2 BATH Apartment AMAZING LOCATION on UWS!,Upper West Side,Entire home/apt,489,81,3.01
17117129,LastM & EarlyBirdDiscount! ModernCozy Apt Parkview,Prospect-Lefferts Gardens,Entire home/apt,99,26,2.05
17117602,Sunny Brick wall bedroom in Lower East Side,Chinatown,Private room,70,0,0
17117631,The Corky Hale Room at Harlem Townhouse,Harlem,Private room,120,29,1.03
17118782,Modern East Village Tenement (1 bedroom),East Village,Entire home/apt,160,25,0.9
17120052,"Great 1BR available in E Vlg, close to everything!",East Village,Private room,125,21,0.75
17120582,The McCarren - A Two Bedroom Over the Park! #10262,Greenpoint,Entire home/apt,300,48,1.69
17121563,Uptown Gem,Harlem,Private room,85,0,0
17122054,Charming Duplex in Manhattan,East Harlem,Entire home/apt,115,86,2.99
17122333,Luxury 2Bed/2Bth Private Loft Best NYC Location,West Village,Entire home/apt,600,106,3.75
17122439,Charming Studio with your Own Private Patio,East Harlem,Entire home/apt,100,103,3.61
17122814,Sunny room,East Harlem,Private room,47,60,2.52
17123353,*WINTER DISCOUNT WILLIAMSBURG CHIC W/PRIVATE PATIO,Williamsburg,Entire home/apt,130,66,2.36
17123646,Oversized bedroom with living space,Sunset Park,Private room,55,23,0.84
17123684,NEW YORK CENTRAL APARTMENT/TIME SQUARE,Hell's Kitchen,Entire home/apt,230,13,0.46
17125159,Clean and Stylish Newly Renovated Apartment,Harlem,Entire home/apt,125,78,2.7
17129825,Fully furnished room on 110th St Broadway for rent,Morningside Heights,Shared room,35,0,0
17130293,furnished private room/bathroom,Williamsburg,Private room,85,3,0.22
17133439,Beautiful modern & large 2 bedroom,Midtown,Entire home/apt,450,0,0
17133664,"Modern, Spacious Hideaway in Historic Brooklyn",Kensington,Entire home/apt,110,12,0.41
17134357,Cozy large BR steps to AMNH,Upper West Side,Private room,100,11,0.39
17136721,Charming Room on Prime SoHo Block,SoHo,Private room,80,131,4.56
17137388,Bohemian room in the heart of Greenwich Village,Greenwich Village,Private room,98,0,0
17137626,"~UptownOasis~ Historic charm, HUGE room & privacy•",Harlem,Private room,54,72,2.54
17138076,"Pop up room, 5 minutes to jfK",Springfield Gardens,Private room,60,37,1.53
17138302,Sunny and Bright Studio in Upper West Side!,Upper West Side,Entire home/apt,120,2,0.07
17140695,Sun-Filled Apartment in Bushwick,Bushwick,Entire home/apt,115,2,0.08
17140748,"Clean sm room, with shared space.  Great location.",South Slope,Private room,100,2,0.09
17140782,Williamsburg Loft,Williamsburg,Private room,129,0,0
17141182,"Private, Clean, 1.5 Bedroom Apt",Morningside Heights,Entire home/apt,100,19,0.66
17141413,Cozy studio close to train and shopping avenue!!!,Ridgewood,Entire home/apt,90,109,3.97
17141577,Cosy and Spacious Master Bedroom in Williamsburgh,Williamsburg,Private room,60,4,0.14
17141884,Private room in a Luxury building: Midtown NYC,Midtown,Private room,60,1,0.04
17142987,Charming Apartment with Private Backyard,Pelham Bay,Entire home/apt,89,94,3.2
17147561,Best Location + Private Roof Deck,East Village,Private room,85,209,7.18
17149950,Entire One bedroom Apartment in Midtown Manhattan,Midtown,Entire home/apt,350,4,0.15
17150899,Modern new  large duplex apartment.,Kips Bay,Entire home/apt,285,79,2.7
17151145,Quiet West Village Gem,West Village,Entire home/apt,125,6,0.21
17151230,Right in the middle of it all!,SoHo,Private room,109,63,2.23
17152737,Chelsea Artist's Apartment,Chelsea,Entire home/apt,545,42,1.57
17153913,Charming Sunny Williamsburg/Greenpoint Apartment,Greenpoint,Entire home/apt,208,61,2.26
17154204,Tranquil space,Rosedale,Entire home/apt,100,45,1.7
17155039,East Harlem QtPoC Living Space,East Harlem,Private room,48,1,0.07
17156147,Sunny Railroad Apt,Crown Heights,Entire home/apt,93,0,0
17157438,"Charming, Artsy Bedroom in the Heart of Brooklyn",Crown Heights,Private room,60,6,0.21
17157615,"East Village, Private room with access to garden",East Village,Private room,78,38,1.3
17158871,"19th Cent. Brooklyn Hts, Moments from Manhattan",Brooklyn Heights,Entire home/apt,270,48,1.73
17168007,"NYMT07-1 LUXURY! Studio,Cozy,Gym,doorman Stu-7",Hell's Kitchen,Entire home/apt,160,6,0.63
17171691,Modern 1 Bedroom Luxury Apartment in Dumbo,Vinegar Hill,Entire home/apt,175,1,0.05
17172375,Skyscraper Living in Midtown,Theater District,Entire home/apt,180,3,0.11
17173473,Ocean Blue Room,Rego Park,Private room,30,120,4.1
17174519,Chelsea Brownstone 3 Bedroom House,Chelsea,Entire home/apt,650,35,1.61
17176173,Artistic room steps from A train,Washington Heights,Private room,70,26,1.08
17177726,Spacious and Bright Brooklyn Two Bedroom Apartment,Gowanus,Entire home/apt,185,10,0.53
17178617,2 Blocks from Subway | Artsy BK Space,Bushwick,Private room,50,0,0
17186648,Awesome Bedroom in Beautiful Brooklyn Apartment,Crown Heights,Private room,65,0,0
17186834,Private charming room for gate away.,Bedford-Stuyvesant,Private room,59,74,2.52
17187219,Beautiful and Ridiculously Spacious Master Bedroom,Flatbush,Private room,53,0,0
17187785,Private room in bustling East Village,East Village,Private room,65,147,5.07
17187942,"Cozy, neat, spacious 2 BR apartment in East Harlem",East Harlem,Entire home/apt,100,28,0.97
17188328,Cozy studio in the heart of the West Village,West Village,Entire home/apt,150,0,0
17188790,Large Bedroom next to Prospect Park and BK Museum,Prospect Heights,Private room,80,4,0.15
17189484,The Traveler's Suite,Greenpoint,Entire home/apt,100,176,6.02
17189799,Spacious Studio - Midtown East,Midtown,Entire home/apt,200,43,1.48
17189812,"Beautiful, Modern, Airy, Comfy, Art Music Studio",East Elmhurst,Private room,64,44,2.21
17189819,"Bright, beautiful room, just block to A, C train",Bedford-Stuyvesant,Private room,60,13,0.46
17192158,Comfortable and Cozy House near Columbia,Washington Heights,Entire home/apt,50,1,0.03
17192309,3 Bedroom Cozy Apartmnet,Bushwick,Entire home/apt,160,21,0.75
17192800,法拉盛summer家(C)closed to JFK&LGA&Citi Field#Parking,Fresh Meadows,Private room,55,50,3.51
17193761,Ideal Cute Sunny Room,Chinatown,Private room,63,31,1.09
17197830,Sunny room in quiet area of Brooklyn,Bushwick,Private room,30,0,0
17208528,Room w/ Private Bathroom in Heart of Bushwick,Bushwick,Private room,90,3,0.12
17209321,Tranquil Room in Manhattan,Lower East Side,Private room,98,20,0.77
17209680,"Sunny, quiet and oh-so-central East Village nest.",East Village,Entire home/apt,110,29,1.53
17210810,Perfect West Village Apartment,West Village,Entire home/apt,170,1,0.03
17210984,Artists' Room in Beautiful Brownstone Brooklyn,Carroll Gardens,Private room,95,72,2.56
17211246,Cute clean 1 rm,Hell's Kitchen,Private room,118,16,0.63
17211583,Minimalist Hideaway In The Heart of Bushwick,Bushwick,Private room,43,88,3.02
17211881,A Cozy 2-Bedroom Apartment in Astoria.,Astoria,Entire home/apt,100,4,0.17
17211908,Sunny and Serene,Bedford-Stuyvesant,Private room,45,61,2.4
17212052,1BR - Prime Williamsburg Location - Outdoor Space,Williamsburg,Entire home/apt,199,38,1.32
17214699,Charming Apt Mins Away from City,Gowanus,Entire home/apt,146,106,3.78
17218433,ACTOR PHILIP SEYMOUR HOFFMAN LIVED HERE,Chelsea,Entire home/apt,239,15,0.65
17219303,Stylish Apt in the Heart of Greenwich Village,NoHo,Entire home/apt,195,5,0.19
17219608,Beautiful 2 Bedroom Apartment in Ridgewood,Ridgewood,Entire home/apt,100,1,0.04
17220307,"Designer's picturesque, large flat",Brooklyn Heights,Entire home/apt,103,13,0.45
17222011,Spacious Apartment in the Heart of Manhattan,Gramercy,Entire home/apt,159,15,0.57
17222454,Sun Room Family Home LGA Airport NO CLEANING FEE,East Elmhurst,Private room,48,417,14.36
17223109,Cute Chelsea Apartment - 1 BR - Amazing Location!,Chelsea,Entire home/apt,190,5,0.5
17223725,"Artistic Room with AC,3 Mins walk to the subway",Long Island City,Private room,80,18,0.62
17224136,Spacious Apt. 20 Mins from Manhattan!,Astoria,Private room,96,18,0.62
17224372,Friendly Room 20-202,Sunset Park,Private room,28,31,1.08
17224797,Quiet Apt in the Upper West Side near Central Park,Upper West Side,Entire home/apt,160,22,0.75
17225037,Private Room20-102,Sunset Park,Private room,30,27,1.64
17231011,Clean 1br w/Parking Incl.  also 10min near JFK/LGA,Rego Park,Private room,50,34,1.17
17233611,Beachy sun drenched studio in NYC,Gramercy,Entire home/apt,300,0,0
17233932,Private Bedroom in Williamsburg,Williamsburg,Private room,85,12,0.58
17234796,Astoria 1BR in Quiet Corner Close to Manhattan,Ditmars Steinway,Entire home/apt,60,3,0.1
17234955,Getaway 2 Bed 1 Bath close to park,Upper East Side,Entire home/apt,190,4,0.21
17236095,Spectacular 2 bed 1 bath Close to Park,Upper East Side,Entire home/apt,180,10,0.55
17236462,Large 2 bed 2 bath close to Park,Upper East Side,Entire home/apt,235,9,0.39
17237486,Bright & Spacious Chelsea Studio,Chelsea,Entire home/apt,175,5,0.23
17237922,Big 1 bdroom w balcony Williamsburg,Williamsburg,Entire home/apt,160,17,0.59
17239021,"East Village, private room with free breakfast",East Village,Private room,145,25,0.88
17239212,Cozy Brooklyn Apartment,Gowanus,Shared room,37,9,0.31
17239321,Awesome Apartment in the E Village!,East Village,Entire home/apt,140,31,1.14
17239807,Private entrance large room BK for your NYC stay!,Crown Heights,Private room,45,18,0.63
17240729,"Guest Room in High Ceiling Duplex, Williamsburg! 1",Williamsburg,Private room,52,4,0.17
17242854,Yankee Stadium apartment in Bronx,Concourse,Private room,40,11,0.42
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,Bedford-Stuyvesant,Entire home/apt,100,77,2.66
17251611,"Cozy bdrm. Astoria, Queens. 10 min to Manhattan.",Astoria,Private room,40,1,0.03
17252037,Sunny atelier in bustling East Village,East Village,Private room,74,29,1.01
17252229,Balcony on 2nd floor Entire Apt close to Subway,East New York,Entire home/apt,62,98,3.4
17252480,Private Studio in a superb location,Upper East Side,Entire home/apt,150,6,0.21
17253932,One bedroom apt right on Franklin Ave,Crown Heights,Entire home/apt,100,8,0.33
17254708,Private BR in Manhattan right near express trains!,Harlem,Private room,49,11,0.4
17254855,Cozy Greenpoint bedroom #2,Greenpoint,Private room,70,0,0
17255171,An Oasis in the Big Apple,Morningside Heights,Entire home/apt,200,2,0.07
17255526,Brooklyn Bushwick,Bushwick,Private room,45,72,2.54
17255880,Modern Rooftop Loft W/ Private Ensuite & Cityviews,Crown Heights,Private room,75,213,7.71
17255913,Newly Renovated / No cleaning Fee / Hell's Kitchen,Hell's Kitchen,Entire home/apt,131,0,0
17256799,URBAN LUXURY 2BR DUPLEX~24/7 DOORMAN/GYM~SUTTON PL,Midtown,Entire home/apt,500,0,0
17257339,Contemporary. Spacious Apartment. Close to Ferry.,St. George,Entire home/apt,180,59,2.21
17257473,LIVING THE NYC EXPERIENCE,Harlem,Entire home/apt,355,14,0.49
17258228,Little Red and the big GWB,Washington Heights,Private room,50,0,0
17261922,Townhouse apt. Close to city. 3 bedrooms & 2 bath,Woodside,Entire home/apt,275,31,1.21
17263207,Brooklyn home.  Comfort and clean. Liguria room.,Bensonhurst,Private room,49,19,0.7
17263550,Thelonious Monk room at The Harlem Townhouse,Harlem,Private room,58,68,2.35
17265284,"Luxury/3 bdrms/2 baths/private parking/1,000 sqft",Sheepshead Bay,Entire home/apt,179,101,3.53
17266124,"Shay's Place #1
( 1 Bdrm. Apt )
5 mins From JFK",Springfield Gardens,Entire home/apt,95,240,9.66
17266255,Custom Designed West Village 2 Bedroom,West Village,Entire home/apt,158,5,0.18
17267017,Spacious Private 1BR with more sleeping space,Crown Heights,Entire home/apt,165,23,0.83
17267665,"Spacious, Private 1BR with more sleeping space",Crown Heights,Entire home/apt,169,31,1.15
17268091,Entire Studio Apt in Trendy Brooklyn - Sunny&clean,Crown Heights,Entire home/apt,135,18,0.64
17268111,Lighted Luxury Studio!,Forest Hills,Entire home/apt,50,0,0
17268340,"Spacious, Private Apartment in Bed Stuy, Brooklyn",Bedford-Stuyvesant,Entire home/apt,85,35,1.22
17269114,RH - Budget Friendly room in the Greenpoint Area!,Greenpoint,Private room,53,78,2.68
17269342,Large one-bedroom in of Manhattan mid-town west,Hell's Kitchen,Entire home/apt,185,20,0.71
17269656,"Magical, Welcoming & Beautiful Huge 1 Bedroom Apt",Midtown,Entire home/apt,260,64,2.36
17270768,Newly Renovated Greenpoint Abode,Greenpoint,Entire home/apt,160,91,3.35
